Time-Stamp, Data-Prefix, Data-Size, Information loss, Average-Risk, Lowest-Risk, Highest-Risk, Avg EquivClassSize, Max EquivClassSize, NumOfEquivClasses, NumOfRecordsSuppressedRecords, NumOfSuppressedRecords, privacyModel1, privacyModel2
2023-11-21 15:59:11.271, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 15:59:45.757, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 15:59:46.238, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 15:59:46.453, zfkd_, 200000, 0.008380632219889161, 0.013746684681979681, 0.0023148148148148147, 0.3333333333333333, 72, 432, 2747, 200000, 170, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 15:59:46.634, zfkd_, 200000, 0.0852052415590494, 0.003620416347880006, 5.896226415094339E-4, 0.3333333333333333, 276, 1696, 724, 200000, 23, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 15:59:46.806, zfkd_, 200000, 0.41421356237309515, 4.65E-4, 1.802451333813987E-4, 0.015625, 2150, 5548, 93, 200000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 15:59:46.949, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 15:59:47.144, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 15:59:47.348, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 15:59:47.489, zfkd_, 200000, 0.008380632219889161, 0.013746684681979681, 0.0023148148148148147, 0.3333333333333333, 72, 432, 2747, 200000, 170, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 15:59:47.7, zfkd_, 200000, 0.0852052415590494, 0.003620416347880006, 5.896226415094339E-4, 0.3333333333333333, 276, 1696, 724, 200000, 23, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 15:59:48.051, zfkd_, 200000, 0.41421356237309515, 4.65E-4, 1.802451333813987E-4, 0.015625, 2150, 5548, 93, 200000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 15:59:48.233, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 15:59:48.384, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 15:59:48.544, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 15:59:48.719, zfkd_, 200000, 0.008380632219889161, 0.013746684681979681, 0.0023148148148148147, 0.3333333333333333, 72, 432, 2747, 200000, 170, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 15:59:48.893, zfkd_, 200000, 0.0852052415590494, 0.003620416347880006, 5.896226415094339E-4, 0.3333333333333333, 276, 1696, 724, 200000, 23, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 15:59:49.096, zfkd_, 200000, 0.41421356237309515, 4.65E-4, 1.802451333813987E-4, 0.015625, 2150, 5548, 93, 200000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 15:59:49.257, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 15:59:49.511, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 15:59:49.739, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 15:59:50.061, zfkd_, 200000, 0.008380632219889161, 0.013746684681979681, 0.0023148148148148147, 0.3333333333333333, 72, 432, 2747, 200000, 170, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 15:59:50.248, zfkd_, 200000, 0.0852052415590494, 0.003620416347880006, 5.896226415094339E-4, 0.3333333333333333, 276, 1696, 724, 200000, 23, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 15:59:50.371, zfkd_, 200000, 0.41421356237309515, 4.65E-4, 1.802451333813987E-4, 0.015625, 2150, 5548, 93, 200000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 15:59:50.469, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 15:59:51.094, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 15:59:51.367, zfkd_, 200000, 0.0014799999499999217, 0.018397227897287986, 0.006329113924050633, 0.3333333333333333, 54, 158, 3674, 200000, 296, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 15:59:51.657, zfkd_, 200000, 0.008380632219889161, 0.013746684681979681, 0.0023148148148148147, 0.3333333333333333, 72, 432, 2747, 200000, 170, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 15:59:52.108, zfkd_, 200000, 0.0852052415590494, 0.003620416347880006, 5.896226415094339E-4, 0.3333333333333333, 276, 1696, 724, 200000, 23, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 15:59:52.806, zfkd_, 200000, 0.41421356237309515, 4.65E-4, 1.802451333813987E-4, 0.015625, 2150, 5548, 93, 200000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:14.294, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:14.318, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:14.349, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:14.371, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:14.395, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:14.453, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:14.481, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:14.522, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:14.539, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:14.557, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:14.583, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:14.602, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:14.611, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:14.621, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:14.646, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:14.662, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:14.69, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:14.709, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:14.738, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:14.746, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:14.77, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.017, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.028, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:15.058, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:15.067, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:15.091, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:15.103, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.126, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.141, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:15.165, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:15.355, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:15.472, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:15.492, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.505, zfkd_, 100, 0.5469834823294009, 0.20731707317073172, 0.1, 0.3333333333333333, 4, 10, 17, 100, 18, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.529, zfkd_, 100, 0.3844325397410919, 0.16049382716049382, 0.06666666666666667, 0.3333333333333333, 6, 15, 13, 100, 19, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:15.551, zfkd_, 100, 0.5015025154158086, 0.12903225806451613, 0.05555555555555555, 0.3333333333333333, 7, 18, 12, 100, 7, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:15.582, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:15.606, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:15.628, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.655, zfkd_, 100, 0.5469834823294009, 0.20731707317073172, 0.1, 0.3333333333333333, 4, 10, 17, 100, 18, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.672, zfkd_, 100, 0.3844325397410919, 0.16049382716049382, 0.06666666666666667, 0.3333333333333333, 6, 15, 13, 100, 19, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:15.689, zfkd_, 100, 0.5015025154158086, 0.12903225806451613, 0.05555555555555555, 0.3333333333333333, 7, 18, 12, 100, 7, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:15.717, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:15.803, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:15.83, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.849, zfkd_, 100, 0.5469834823294009, 0.20731707317073172, 0.1, 0.3333333333333333, 4, 10, 17, 100, 18, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.887, zfkd_, 100, 0.3844325397410919, 0.16049382716049382, 0.06666666666666667, 0.3333333333333333, 6, 15, 13, 100, 19, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:15.893, zfkd_, 100, 0.5015025154158086, 0.12903225806451613, 0.05555555555555555, 0.3333333333333333, 7, 18, 12, 100, 7, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:15.908, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:15.917, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:15.944, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:15.964, zfkd_, 100, 0.5469834823294009, 0.20731707317073172, 0.1, 0.3333333333333333, 4, 10, 17, 100, 18, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:15.988, zfkd_, 100, 0.3844325397410919, 0.16049382716049382, 0.06666666666666667, 0.3333333333333333, 6, 15, 13, 100, 19, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:16.058, zfkd_, 100, 0.5015025154158086, 0.12903225806451613, 0.05555555555555555, 0.3333333333333333, 7, 18, 12, 100, 7, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:16.295, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:16.641, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:16.663, zfkd_, 100, 0.5748015748023625, 0.2631578947368421, 0.2, 0.3333333333333333, 3, 5, 20, 100, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:16.684, zfkd_, 100, 0.5469834823294009, 0.20731707317073172, 0.1, 0.3333333333333333, 4, 10, 17, 100, 18, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:16.719, zfkd_, 100, 0.3844325397410919, 0.16049382716049382, 0.06666666666666667, 0.3333333333333333, 6, 15, 13, 100, 19, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:16.728, zfkd_, 100, 0.5015025154158086, 0.12903225806451613, 0.05555555555555555, 0.3333333333333333, 7, 18, 12, 100, 7, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:16.858, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:16.88, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:16.921, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:16.938, zfkd_, 1000, 0.17327970181691033, 0.10256410256410256, 0.030303030303030304, 0.3333333333333333, 9, 33, 96, 1000, 64, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:16.966, zfkd_, 1000, 0.1623615740109532, 0.05737704918032788, 0.013333333333333334, 0.3333333333333333, 17, 75, 56, 1000, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:16.975, zfkd_, 1000, 0.4261837188805655, 0.07222787385554424, 0.027777777777777776, 0.3333333333333333, 13, 36, 71, 1000, 17, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:17.007, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:17.025, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:17.082, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:17.119, zfkd_, 1000, 0.17327970181691033, 0.10256410256410256, 0.030303030303030304, 0.3333333333333333, 9, 33, 96, 1000, 64, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:17.136, zfkd_, 1000, 0.1623615740109532, 0.05737704918032788, 0.013333333333333334, 0.3333333333333333, 17, 75, 56, 1000, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:17.146, zfkd_, 1000, 0.4261837188805655, 0.07222787385554424, 0.027777777777777776, 0.3333333333333333, 13, 36, 71, 1000, 17, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
2023-11-21 16:21:17.17, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-21 16:21:17.18, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]1, [Inzidenzort, Age]4
2023-11-21 16:21:17.201, zfkd_, 1000, 0.19237287505435985, 0.12899669239250275, 0.043478260869565216, 0.3333333333333333, 7, 23, 117, 1000, 93, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]2, [Inzidenzort, Age]4
2023-11-21 16:21:17.248, zfkd_, 1000, 0.17327970181691033, 0.10256410256410256, 0.030303030303030304, 0.3333333333333333, 9, 33, 96, 1000, 64, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]3, [Inzidenzort, Age]4
2023-11-21 16:21:17.257, zfkd_, 1000, 0.1623615740109532, 0.05737704918032788, 0.013333333333333334, 0.3333333333333333, 17, 75, 56, 1000, 24, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]4, [Inzidenzort, Age]4
2023-11-21 16:21:17.289, zfkd_, 1000, 0.4261837188805655, 0.07222787385554424, 0.027777777777777776, 0.3333333333333333, 13, 36, 71, 1000, 17, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]5, [Inzidenzort, Age]4
